#wvl [um]        modulation
9.29973031       0.0240231242      
9.29886554       0.0239879194      
9.29800093       0.0239953132      
9.29713648       0.0240708139      
9.29627219       0.0240111444      
9.29540807       0.0242505604      
9.2945441        0.0240337934      
9.2936803        0.0243111606      
9.29281665       0.0243563467      
9.29195317       0.0241971697      
9.29108984       0.0240340475      
9.29022668       0.0240325993      
9.28936368       0.0241054311      
9.28850084       0.0245674556      
9.28763815       0.024184695       
9.28677563       0.0240433568      
9.28591327       0.0241259438      
9.28505107       0.0241482927      
9.28418903       0.0240538518      
9.28332714       0.0240714852      
9.28246542       0.0244871767      
9.28160386       0.0241851424      
9.28074246       0.0244896872      
9.27988122       0.0242758757      
9.27902014       0.0240325546      
9.27815921       0.0240010665      
9.27729845       0.024104574       
9.27643785       0.0240151855      
9.2755774        0.0242653043      
9.27471712       0.0241244861      
9.273857         0.0244613725      
9.27299703       0.024029642       
9.27213723       0.024027222       
9.27127758       0.0241063131      
9.2704181        0.0241736956      
9.26955877       0.0240103181      
9.2686996        0.0240629606      
9.26784059       0.0240782091      
9.26698174       0.0241639592      
9.26612305       0.0242149728      
9.26526452       0.0242798211      
9.26440615       0.024343595       
9.26354794       0.0241035629      
9.26268989       0.0240592312      
9.26183199       0.0242749247      
9.26097425       0.024011969       
9.26011668       0.0242074681      
9.25925926       0.0240416053      
9.258402         0.0244163745      
9.2575449        0.0242035891      
9.25668796       0.0240846861      
9.25583117       0.0240583408      
9.25497455       0.0241844429      
9.25411808       0.0242479268      
9.25326177       0.0244207184      
9.25240563       0.0240398178      
9.25154963       0.0242566765      
9.2506938        0.0240414937      
9.24983813       0.024118314       
9.24898261       0.0241242518      
9.24812725       0.0240678744      
9.24727205       0.024093243       
9.24641701       0.0241669707      
9.24556213       0.024013964       
9.24470741       0.0240671129      
9.24385284       0.0241598267      
9.24299843       0.0239981251      
9.24214418       0.0242264576      
9.24129008       0.0240143869      
9.24043615       0.0240004813      
9.23958237       0.0243713444      
9.23872875       0.0240200548      
9.23787529       0.0245745266      
9.23702198       0.0240525287      
9.23616884       0.0240036422      
9.23531585       0.0243822196      
9.23446302       0.024122444       
9.23361034       0.0240406988      
9.23275782       0.0241063084      
9.23190547       0.0241922667      
9.23105326       0.0242484993      
9.23020122       0.0239919672      
9.22934933       0.0240568617      
9.2284976        0.0242691763      
9.22764603       0.02414207        
9.22679461       0.0240534411      
9.22594335       0.0247354454      
9.22509225       0.0240152534      
9.22424131       0.0240836319      
9.22339052       0.02401066        
9.22253989       0.0241601967      
9.22168941       0.0240172011      
9.2208391        0.024216185       
9.21998894       0.0246538727      
9.21913893       0.0240605951      
9.21828909       0.0243456672      
9.2174394        0.0239946765      
9.21658986       0.0240710975      
9.21574048       0.0241786028      
9.21489126       0.0240347729      
9.2140422        0.0240646129      
9.21319329       0.024004236       
9.21234454       0.0242955538      
9.21149595       0.02433128        
9.21064751       0.0240178385      
9.20979923       0.0244594056      
9.2089511        0.024068911       
9.20810313       0.0240154058      
9.20725532       0.0239946921      
9.20640766       0.0240478299      
9.20556016       0.0245030778      
9.20471281       0.0242369867      
9.20386562       0.0242958677      
9.20301859       0.0240147035      
9.20217171       0.0241371365      
9.20132499       0.0241813174      
9.20047842       0.024504126       
9.19963201       0.0242073165      
9.19878576       0.0243256074      
9.19793966       0.0239956691      
9.19709372       0.0242215389      
9.19624793       0.0240045355      
9.1954023        0.0241092708      
9.19455682       0.0240360607      
9.1937115        0.023993695       
9.19286634       0.0242739421      
9.19202133       0.0240487868      
9.19117647       0.0240310508      
9.19033177       0.0240137382      
9.18948723       0.0242063404      
9.18864284       0.0239864486      
9.1877986        0.0243311135      
9.18695452       0.0241473681      
9.1861106        0.0240279687      
9.18526683       0.0241318565      
9.18442322       0.0240993324      
9.18357976       0.0241255562      
9.18273646       0.0245893977      
9.18189331       0.0240136384      
9.18105031       0.0240606961      
9.18020747       0.0241831786      
9.17936479       0.0241119507      
9.17852226       0.0244944412      
9.17767988       0.0240079054      
9.17683766       0.0243349744      
9.1759956        0.0241305655      
9.17515368       0.0240995864      
9.17431193       0.0240424832      
9.17347032       0.0241213487      
9.17262888       0.024310443       
9.17178758       0.0239954532      
9.17094644       0.0240076705      
9.17010546       0.0242292132      
9.16926462       0.0240643634      
9.16842395       0.0243133647      
9.16758343       0.0239968142      
9.16674306       0.0240071424      
9.16590284       0.0240732017      
9.16506278       0.0242614404      
9.16422287       0.0246828211      
9.16338312       0.024049658       
9.16254352       0.0241055519      
9.16170408       0.0240056908      
9.16086479       0.0240309264      
9.16002565       0.0242063248      
9.15918666       0.0243002741      
9.15834783       0.0240183574      
9.15750916       0.0242552303      
9.15667063       0.0239910598      
9.15583227       0.0240679907      
9.15499405       0.0240810418      
9.15415599       0.0243307579      
9.15331808       0.0241398745      
9.15248032       0.0241679335      
9.15164272       0.0240691434      
9.15080527       0.0242123735      
9.14996798       0.0240689987      
9.14913083       0.0241303865      
9.14829384       0.02438446        
9.14745701       0.0240708209      
9.14662032       0.0240444252      
9.14578379       0.0240344704      
9.14494742       0.024039269       
9.14411119       0.0240775916      
9.14327512       0.0241865669      
9.1424392        0.0242032426      
9.14160344       0.024052141       
9.14076782       0.0240220859      
9.13993236       0.0241295476      
9.13909706       0.0241836461      
9.1382619        0.0240302176      
9.1374269        0.0240637842      
9.13659205       0.0240527013      
9.13575735       0.0240585779      
9.13492281       0.02409572        
9.13408842       0.0240726101      
9.13325418       0.0240195676      
9.13242009       0.0240725308      
9.13158616       0.0242025708      
9.13075237       0.0240240746      
9.12991874       0.0239872515      
9.12908527       0.0239951435      
9.12825194       0.0240147779      
9.12741877       0.0240475464      
9.12658574       0.0240993812      
9.12575287       0.0245572902      
9.12492016       0.024234195       
9.12408759       0.023988912       
9.12325518       0.0241943817      
9.12242292       0.0244972169      
9.12159081       0.0240013748      
9.12075885       0.0241549508      
9.11992704       0.0240893017      
9.11909539       0.0242064225      
9.11826388       0.0242153079      
9.11743253       0.0241496382      
9.11660133       0.0240010715      
9.11577028       0.024144838       
9.11493939       0.0243668068      
9.11410864       0.024020063       
9.11327805       0.0239930694      
9.1124476        0.0241069769      
9.11161731       0.0243702795      
9.11078717       0.0241357758      
9.10995718       0.0240906911      
9.10912735       0.024059563       
9.10829766       0.0240419717      
9.10746812       0.0242939248      
9.10663874       0.0243221508      
9.10580951       0.0240456286      
9.10498042       0.0239933947      
9.10415149       0.0239856248      
9.10332271       0.0240567306      
9.10249408       0.0240370084      
9.1016656        0.0240596703      
9.10083728       0.024059087       
9.1000091        0.0240591678      
9.09918107       0.0243466827      
9.0983532        0.0240830923      
9.09752547       0.0242197385      
9.0966979        0.0241346203      
9.09587047       0.0243118992      
9.0950432        0.0240959249      
9.09421608       0.0241447955      
9.09338911       0.0242017056      
9.09256228       0.024121002       
9.09173561       0.0239893207      
9.09090909       0.0242116024      
9.09008272       0.0239914165      
9.0892565        0.0241586232      
9.08843043       0.0240239974      
