#wvl [um]        modulation
9.1954023        0.0241981805      
9.19455682       0.0240792896      
9.1937115        0.0240325424      
9.19286634       0.0244103265      
9.19202133       0.0241064905      
9.19117647       0.0240698114      
9.19033177       0.0240661536      
9.18948723       0.0243130406      
9.18864284       0.024012308       
9.1877986        0.024390828       
9.18695452       0.0242214567      
9.1861106        0.0240818739      
9.18526683       0.0241666348      
9.18442322       0.0242016206      
9.18357976       0.0241873348      
9.18273646       0.0246629204      
9.18189331       0.024045165       
9.18105031       0.02410431        
9.18020747       0.0243082066      
9.17936479       0.0241524753      
9.17852226       0.02461215        
9.17767988       0.0240524007      
9.17683766       0.024419004       
9.1759956        0.0241745537      
9.17515368       0.0241462365      
9.17431193       0.0241028539      
9.17347032       0.0241875745      
9.17262888       0.0243924387      
9.17178758       0.0240313295      
9.17094644       0.0240549193      
9.17010546       0.0243113173      
9.16926462       0.0241085523      
9.16842395       0.0244373203      
9.16758343       0.0240273674      
9.16674306       0.0240527969      
9.16590284       0.0240988449      
9.16506278       0.0243894365      
9.16422287       0.0247990314      
9.16338312       0.024118938       
9.16254352       0.024142712       
9.16170408       0.0240416915      
9.16086479       0.0241084094      
9.16002565       0.0242949306      
9.15918666       0.0243746531      
9.15834783       0.0240633512      
9.15750916       0.0243220801      
9.15667063       0.0240266427      
9.15583227       0.024130766       
9.15499405       0.0241307117      
9.15415599       0.0244065984      
9.15331808       0.0242143229      
9.15248032       0.0242288714      
9.15164272       0.0241031475      
9.15080527       0.0242786528      
9.14996798       0.0241047721      
9.14913083       0.0242057095      
9.14829384       0.0244645098      
9.14745701       0.0241283482      
9.14662032       0.0240921449      
9.14578379       0.0240827425      
9.14494742       0.0240857682      
9.14411119       0.0241474393      
9.14327512       0.0242243106      
9.1424392        0.0242828763      
9.14160344       0.0240812402      
9.14076782       0.0240600922      
9.13993236       0.024183627       
9.13909706       0.0242474849      
9.1382619        0.0240766659      
9.1374269        0.0241393313      
9.13659205       0.02409186        
9.13575735       0.0241148807      
9.13492281       0.0241617578      
9.13408842       0.0241074645      
9.13325418       0.0240656545      
9.13242009       0.0241395734      
9.13158616       0.0243070381      
9.13075237       0.024071505       
9.12991874       0.0240135167      
9.12908527       0.0240315201      
9.12825194       0.024045566       
9.12741877       0.0240825714      
9.12658574       0.02416934        
9.12575287       0.0246779918      
9.12492016       0.0243237831      
9.12408759       0.0240204549      
9.12325518       0.0242394182      
9.12242292       0.0245645154      
9.12159081       0.024047214       
9.12075885       0.0242396701      
9.11992704       0.0241287432      
9.11909539       0.0242776607      
9.11826388       0.0242466856      
9.11743253       0.0242442458      
9.11660133       0.0240354966      
9.11577028       0.0242427578      
9.11493939       0.0244485488      
9.11410864       0.0240736592      
9.11327805       0.0240187445      
9.1124476        0.0241953538      
9.11161731       0.0244371557      
9.11078717       0.0242026126      
9.10995718       0.0241829628      
9.10912735       0.0241357172      
9.10829766       0.0240932615      
9.10746812       0.0243663013      
9.10663874       0.0244128095      
9.10580951       0.0241315054      
9.10498042       0.0240312786      
9.10415149       0.0240112097      
9.10332271       0.0241012061      
9.10249408       0.0240757228      
9.1016656        0.024128025       
9.10083728       0.0241137393      
9.1000091        0.0240938645      
9.09918107       0.0244325095      
9.0983532        0.0241383381      
9.09752547       0.0243337566      
9.0966979        0.024214674       
9.09587047       0.0244065947      
9.0950432        0.0241658995      
9.09421608       0.0242344769      
9.09338911       0.0242616933      
9.09256228       0.0241879133      
9.09173561       0.0240222753      
9.09090909       0.02426778        
9.09008272       0.0240200421      
9.0892565        0.0242233201      
